name,Attack,Clean_Loss,Clean_Acc,Adversarial_Loss,Adversarial_Acc,Attack_Success_Rate,Robustness_Gap
cifar2_ntrain10000__rep4,MIM,0.1650853306055069,0.9640000462532043,0.4397571384906769,0.9530000686645508,0.04699993133544922,0.010999977588653564
cifar2_ntrain10000__rep4,SA,0.1650853306055069,0.9640000462532043,0.3339703381061554,0.9590000510215759,0.04099994897842407,0.004999995231628418
cifar2_ntrain10000__rep5,FGSM,0.21511587500572205,0.9550000429153442,0.5445246696472168,0.5,0.5,0.45500004291534424
cifar2_ntrain10000__rep5,PGD,0.21511587500572205,0.9550000429153442,0.5021273493766785,0.5,0.5,0.45500004291534424
cifar2_ntrain10000__rep5,APGD,0.21511587500572205,0.9550000429153442,0.4780682623386383,0.5,0.5,0.45500004291534424
cifar2_ntrain10000__rep5,MIM,0.21511587500572205,0.9550000429153442,0.5445246696472168,0.5,0.5,0.45500004291534424
cifar2_ntrain10000__rep5,SA,0.21511587500572205,0.9550000429153442,0.5035938620567322,0.4775000214576721,0.5224999785423279,0.4775000214576721
cifar2_ntrain500_1_5_rep1,FGSM,0.5958335399627686,0.75,0.7209511995315552,0.7099999785423279,0.2900000214576721,0.04000002145767212
cifar2_ntrain500_1_5_rep1,PGD,0.5958335399627686,0.75,0.6470392942428589,0.7099999785423279,0.2900000214576721,0.04000002145767212
cifar2_ntrain500_1_5_rep1,APGD,0.5958335399627686,0.75,0.5958335399627686,0.75,0.25,0.0
cifar2_ntrain500_1_5_rep1,MIM,0.5958335399627686,0.75,0.7214371562004089,0.7099999785423279,0.2900000214576721,0.04000002145767212
cifar2_ntrain500_1_5_rep1,SA,0.5958335399627686,0.75,0.7642918229103088,0.7299999594688416,0.27000004053115845,0.020000040531158447
cifar2_ntrain500_1_5_rep2,FGSM,0.5253387093544006,0.7899999618530273,0.7415156960487366,0.4399999976158142,0.5600000023841858,0.34999996423721313
cifar2_ntrain500_1_5_rep2,PGD,0.5253387093544006,0.7899999618530273,0.697416365146637,0.4399999976158142,0.5600000023841858,0.34999996423721313
cifar2_ntrain500_1_5_rep2,APGD,0.5253387093544006,0.7899999618530273,0.6678096055984497,0.4399999976158142,0.5600000023841858,0.34999996423721313
cifar2_ntrain500_1_5_rep2,MIM,0.5253387093544006,0.7899999618530273,0.7441202402114868,0.4399999976158142,0.5600000023841858,0.34999996423721313
cifar2_ntrain500_1_5_rep2,SA,0.5253387093544006,0.7899999618530273,0.8147697448730469,0.3199999928474426,0.6800000071525574,0.4699999690055847
cifar2_ntrain500_1_5_rep3,FGSM,0.6023042798042297,0.7299999594688416,0.7191780209541321,0.5600000023841858,0.4399999976158142,0.16999995708465576
cifar2_ntrain500_1_5_rep3,PGD,0.6023042798042297,0.7299999594688416,0.6544410586357117,0.5600000023841858,0.4399999976158142,0.16999995708465576
cifar2_ntrain500_1_5_rep3,APGD,0.6023042798042297,0.7299999594688416,0.6092713475227356,0.5600000023841858,0.4399999976158142,0.16999995708465576
cifar2_ntrain500_1_5_rep3,MIM,0.6023042798042297,0.7299999594688416,0.721511960029602,0.5600000023841858,0.4399999976158142,0.16999995708465576
cifar2_ntrain500_1_5_rep3,SA,0.6023042798042297,0.7299999594688416,0.7951807975769043,0.4099999964237213,0.5900000333786011,0.31999996304512024
cifar2_ntrain500_1_5_rep4,FGSM,0.5866469740867615,0.7400000095367432,0.7221019864082336,0.5600000023841858,0.4399999976158142,0.18000000715255737
cifar2_ntrain500_1_5_rep4,PGD,0.5866469740867615,0.7400000095367432,0.6575550436973572,0.5600000023841858,0.4399999976158142,0.18000000715255737
cifar2_ntrain500_1_5_rep4,APGD,0.5866469740867615,0.7400000095367432,0.6149197816848755,0.5600000023841858,0.4399999976158142,0.18000000715255737
cifar2_ntrain500_1_5_rep4,MIM,0.5866469740867615,0.7400000095367432,0.7237722873687744,0.5600000023841858,0.4399999976158142,0.18000000715255737
cifar2_ntrain500_1_5_rep4,SA,0.5866469740867615,0.7400000095367432,0.7720348238945007,0.41999998688697815,0.5800000429153442,0.320000022649765
cifar2_ntrain500_1_5_rep5,FGSM,0.703324019908905,0.4399999976158142,0.7334363460540771,0.4399999976158142,0.5600000023841858,0.0
cifar2_ntrain500_1_5_rep5,PGD,0.703324019908905,0.4399999976158142,0.7210543751716614,0.4399999976158142,0.5600000023841858,0.0
cifar2_ntrain500_1_5_rep5,APGD,0.703324019908905,0.4399999976158142,0.7121246457099915,0.4399999976158142,0.5600000023841858,0.0
